OTU.ID,taxonomy
OTU_1607,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1415,D_0__Bacteria; D_1__Zixibacteria
OTU_2722,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__PS-B29
OTU_4213,D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__uncultured
OTU_5382,D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales; D_4__Arctic95B-14
OTU_2239,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_1986,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_4283,Unassigned
OTU_1511,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_4032,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__VHS-B3-70; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_8590,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_807,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_7919,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote
OTU_7382,D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured
OTU_2020,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage
OTU_1515,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage
OTU_3519,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae
OTU_1405,Unassigned
OTU_3126,D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Obscuribacterales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2918,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190
OTU_2505,Unassigned
OTU_2898,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__metagenome; D_4__metagenome; D_5__metagenome; D_6__metagenome
OTU_4337,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium
OTU_1082,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella
OTU_2506,Unassigned
OTU_1283,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella
OTU_4050,Unassigned
OTU_2656,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__mle1-8; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1773,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25
OTU_1808,D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas
OTU_4686,D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_2910,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
OTU_1220,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_4369,Unassigned
OTU_1369,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41
OTU_4553,Unassigned
OTU_4042,Unassigned
OTU_4323,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__uncultured
OTU_7110,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_6967,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_1328,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
OTU_1622,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17
OTU_1934,Unassigned
OTU_8785,D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIb; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2869,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02; D_6__uncultured bacterium
OTU_3911,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage
OTU_6556,D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__Solirubrobacteraceae; D_5__Solirubrobacter
OTU_5456,Unassigned
OTU_3201,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_2879,Unassigned
OTU_4067,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2977,D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIa
OTU_2496,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__B2M28
OTU_2931,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__27F-1492R
OTU_2998,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured planctomycete; D_4__uncultured planctomycete; D_5__uncultured planctomycete; D_6__uncultured planctomycete
OTU_2638,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__SWB02
OTU_4965,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_4963,Unassigned
OTU_2840,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
OTU_2070,D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3845,D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIc
OTU_6809,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_1836,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_2448,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_3925,Unassigned
OTU_1663,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae
OTU_4547,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured
OTU_1504,Unassigned
OTU_5426,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_2449,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage
OTU_3006,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SM2D12
OTU_3422,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3533,D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae
OTU_4817,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales
OTU_1588,D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria
OTU_5682,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3005,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1743,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Hirschia
OTU_4012,Unassigned
OTU_3245,D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_3846,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage
OTU_7190,D_0__Bacteria; D_1__Latescibacteria
OTU_3220,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_4633,Unassigned
OTU_3532,Unassigned
OTU_2047,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190
OTU_4078,D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Kryptoniales; D_4__BSV26
OTU_2797,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_3534,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_3124,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a
OTU_1333,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured
OTU_4311,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade
OTU_5626,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_5563,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio
OTU_1605,Unassigned
OTU_3314,D_0__Bacteria; D_1__Fibrobacteres; D_2__Chitinivibrionia; D_3__uncultured
OTU_4212,D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1961,Unassigned
OTU_4617,D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Candidatus Protochlamydia
OTU_5818,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caedibacterales; D_4__Caedibacteraceae; D_5__Caedibacter
OTU_5819,D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Gottesmanbacteria
OTU_4064,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_4566,Unassigned
OTU_1991,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium
OTU_5861,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
OTU_3855,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae
OTU_5573,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2297,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_5344,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_3035,D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__CL500-29 marine group
OTU_2244,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__mle1-8
OTU_4587,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured
OTU_1721,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1
OTU_994,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_2533,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote
OTU_3488,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Micavibrionales; D_4__uncultured
OTU_2542,D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Ignavibacteriales; D_4__BSN166; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_4081,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_3477,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae
OTU_1557,Unassigned
OTU_3359,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_4179,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula
OTU_3778,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_2342,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__37-13
OTU_2307,D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae; D_5__JdFR-76; D_6__uncultured bacterium
OTU_1906,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured
OTU_8123,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_1921,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae
OTU_8750,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2989,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula
OTU_3471,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_4423,Unassigned
OTU_6691,D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Methylomirabilales; D_4__Methylomirabilaceae
OTU_1969,Unassigned
OTU_7552,Unassigned
OTU_1794,D_0__Bacteria; D_1__Latescibacteria
OTU_1856,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__AKYH767
OTU_2131,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Crocinitomicaceae; D_5__Crocinitomix
OTU_3599,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured
OTU_2217,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_2759,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_5377,Unassigned
OTU_2563,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3793,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured
OTU_1088,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae
OTU_4639,D_0__Bacteria; D_1__Zixibacteria
OTU_4154,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Nannocystaceae
OTU_3217,Unassigned
OTU_3590,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_2770,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_4355,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 17
OTU_4487,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3175,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1170,D_0__Bacteria; D_1__Chloroflexi; D_2__KD4-96
OTU_6560,Unassigned
OTU_4414,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Kaiserbacteria
OTU_4887,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae
OTU_4332,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_9145,D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured
OTU_5350,Unassigned
OTU_6193,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus
OTU_5742,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_7444,D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae
OTU_5401,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured
OTU_4410,D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter
OTU_3473,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales
OTU_7174,Unassigned
OTU_3774,D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Neochlamydia; D_6__uncultured bacterium
OTU_6247,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
OTU_3658,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
OTU_2417,Unassigned
OTU_3671,D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae
OTU_5692,D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured
OTU_4499,Unassigned
OTU_3915,Unassigned
OTU_4159,D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10
OTU_4109,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)
OTU_2174,Unassigned
OTU_1629,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__R7C24
OTU_2312,D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2794,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 9
OTU_2199,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 11
OTU_3069,D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Leptospirillum
OTU_7668,Unassigned
OTU_8464,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_4867,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_2273,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Magasanikbacteria; D_4__uncultured Parcubacteria group bacterium; D_5__uncultured Parcubacteria group bacterium; D_6__uncultured Parcubacteria group bacterium
OTU_6356,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2388,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41
OTU_8561,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_3236,Unassigned
OTU_3856,D_0__Bacteria; D_1__Entotheonellaeota; D_2__Entotheonellia; D_3__Entotheonellales; D_4__Entotheonellaceae
OTU_4831,D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1601,D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Paenibacillaceae
OTU_3218,D_0__Bacteria; D_1__LCP-89
OTU_3417,D_0__Bacteria; D_1__Acidobacteria; D_2__Aminicenantia; D_3__Aminicenantales
OTU_1273,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_6694,Unassigned
OTU_3479,Unassigned
OTU_1766,D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__RBG-16-49-21
OTU_3474,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_3475,D_0__Bacteria; D_1__Bacteroidetes; D_2__OC31; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3016,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Sandaracinaceae; D_5__uncultured
OTU_3919,Unassigned
OTU_5520,D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIc
OTU_5070,Unassigned
OTU_2717,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3959,D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_6344,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_5203,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_6163,D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Subgroup 7
OTU_3112,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_5209,Unassigned
OTU_8557,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Yanofskybacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_4243,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_2439,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19
OTU_2216,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae
OTU_4232,Unassigned
OTU_7135,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus
OTU_3917,D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Obscuribacterales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2882,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_4347,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_5161,D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas
OTU_4049,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae
OTU_3935,D_0__Bacteria; D_1__Fibrobacteres; D_2__Fibrobacteria; D_3__Fibrobacterales; D_4__Fibrobacteraceae; D_5__possible genus 04; D_6__uncultured bacterium
OTU_5113,Unassigned
OTU_4778,Unassigned
OTU_2891,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ga0077536
OTU_8512,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_6814,D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIa
OTU_8056,D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Candidatus Peribacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2396,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured
OTU_3243,Unassigned
OTU_4405,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_2394,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22
OTU_3478,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2585,D_0__Bacteria; D_1__WOR-1; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2708,D_0__Bacteria; D_1__Planctomycetes; D_2__BD7-11
